package_name,class_name,method_name,type,Harmony API Package Name,Harmony API Class Name,Harmony API Methods,Harmony API Type
android.graphics.drawable,ShapeDrawable,setPadding,class,,,,
android.graphics.drawable,ShapeDrawable,setShaderFactory,class,,,,
android.graphics.drawable,ShapeDrawable,setShape,class,,,,
android.graphics.drawable,ShapeDrawable,setTintBlendMode,class,,,,
android.graphics.drawable,ShapeDrawable,setTintList,class,,,,
java.lang,Object,equals,class,,,,
java.lang,Object,getClass,class,,,,
java.lang,Object,hashCode,class,,,,
java.lang,Object,notify,class,,,,
java.lang,Object,notifyAll,class,,,,
java.lang,Object,toString,class,,,,
java.lang,Object,wait,class,,,,
java.lang,Object,wait,class,,,,
java.lang,Object,wait,class,,,,
java.security,KeyManagementException,,class,,,,
android.media.session,PlaybackState$CustomAction$Builder,build,class,,,,
android.media.session,PlaybackState$CustomAction$Builder,setExtras,class,,,,
android,R,,class,,,,
android.widget,MultiAutoCompleteTextView$Tokenizer,findTokenEnd,interface,,,,
android.widget,MultiAutoCompleteTextView$Tokenizer,findTokenStart,interface,,,,
android.widget,MultiAutoCompleteTextView$Tokenizer,terminateToken,interface,,,,
java.security,DomainLoadStoreParameter,getConfiguration,class,,,,
java.security,DomainLoadStoreParameter,getProtectionParameter,class,,,,
java.security,DomainLoadStoreParameter,getProtectionParams,class,,,,
java.security.spec,KeySpec,,interface,,,,
android.location,GnssAntennaInfo,describeContents,class,,,,
android.location,GnssAntennaInfo,getCarrierFrequencyMHz,class,,,,
android.location,GnssAntennaInfo,getPhaseCenterOffset,class,,,,
android.location,GnssAntennaInfo,getPhaseCenterVariationCorrections,class,,,,
android.location,GnssAntennaInfo,getSignalGainCorrections,class,,,,
android.location,GnssAntennaInfo,toString,class,,,,
android.location,GnssAntennaInfo,writeToParcel,class,,,,
android.net,ProxyInfo,buildDirectProxy,class,,,,
android.net,ProxyInfo,buildDirectProxy,class,,,,
android.net,ProxyInfo,buildPacProxy,class,,,,
android.net,ProxyInfo,buildPacProxy,class,,,,
android.net,ProxyInfo,describeContents,class,,,,
android.net,ProxyInfo,equals,class,,,,
android.net,ProxyInfo,getExclusionList,class,,,,
android.net,ProxyInfo,getHost,class,,,,
android.net,ProxyInfo,getPacFileUrl,class,,,,
android.net,ProxyInfo,getPort,class,,,,
android.net,ProxyInfo,hashCode,class,,,,
android.net,ProxyInfo,isValid,class,,,,
android.net,ProxyInfo,toString,class,,,,
android.net,ProxyInfo,writeToParcel,class,,,,
android.content.pm,ConfigurationInfo,describeContents,class,,,,
android.content.pm,ConfigurationInfo,getGlEsVersion,class,,,,
android.content.pm,ConfigurationInfo,toString,class,,,,
android.content.pm,ConfigurationInfo,writeToParcel,class,,,,
android.preference,TwoStatePreference,getDisableDependentsState,class,,,,
android.preference,TwoStatePreference,getSummaryOff,class,,,,
android.preference,TwoStatePreference,getSummaryOn,class,,,,
android.preference,TwoStatePreference,isChecked,class,,,,
android.preference,TwoStatePreference,setChecked,class,,,,
android.preference,TwoStatePreference,setDisableDependentsState,class,,,,
android.preference,TwoStatePreference,setSummaryOff,class,,,,
android.preference,TwoStatePreference,setSummaryOff,class,,,,
android.preference,TwoStatePreference,setSummaryOn,class,,,,
android.preference,TwoStatePreference,setSummaryOn,class,,,,
android.preference,TwoStatePreference,shouldDisableDependents,class,,,,
android.webkit,SafeBrowsingResponse,backToSafety,class,,,,
android.webkit,SafeBrowsingResponse,proceed,class,,,,
android.webkit,SafeBrowsingResponse,showInterstitial,class,,,,
android.animation,Animator$AnimatorListener,onAnimationCancel,interface,,,,
android.animation,Animator$AnimatorListener,onAnimationEnd,interface,,,,
android.animation,Animator$AnimatorListener,onAnimationEnd,interface,,,,
android.animation,Animator$AnimatorListener,onAnimationRepeat,interface,,,,
android.animation,Animator$AnimatorListener,onAnimationStart,interface,,,,
android.animation,Animator$AnimatorListener,onAnimationStart,interface,,,,
android.widget,SlidingDrawer$OnDrawerScrollListener,onScrollEnded,interface,,,,
android.widget,SlidingDrawer$OnDrawerScrollListener,onScrollStarted,interface,,,,
android.content,OperationApplicationException,getNumSuccessfulYieldPoints,class,,,,
android.print,PrinterInfo,describeContents,class,,,,
android.print,PrinterInfo,equals,class,,,,
android.print,PrinterInfo,getCapabilities,class,,,,
android.print,PrinterInfo,getDescription,class,,,,
android.print,PrinterInfo,getId,class,,,,
android.print,PrinterInfo,getName,class,,,,
android.print,PrinterInfo,getStatus,class,,,,
android.print,PrinterInfo,hashCode,class,,,,
android.print,PrinterInfo,toString,class,,,,
android.print,PrinterInfo,writeToParcel,class,,,,
android.accessibilityservice,AccessibilityService$SoftKeyboardController,addOnShowModeChangedListener,class,,,,
android.accessibilityservice,AccessibilityService$SoftKeyboardController,addOnShowModeChangedListener,class,,,,
android.accessibilityservice,AccessibilityService$SoftKeyboardController,getShowMode,class,,,,
android.accessibilityservice,AccessibilityService$SoftKeyboardController,removeOnShowModeChangedListener,class,,,,
android.accessibilityservice,AccessibilityService$SoftKeyboardController,setShowMode,class,,,,
android.accessibilityservice,AccessibilityService$SoftKeyboardController,switchToInputMethod,class,,,,
android.print,PrintDocumentAdapter$WriteResultCallback,onWriteCancelled,class,,,,
android.print,PrintDocumentAdapter$WriteResultCallback,onWriteFailed,class,,,,
android.print,PrintDocumentAdapter$WriteResultCallback,onWriteFinished,class,,,,
android.animation,IntArrayEvaluator,evaluate,class,,,,
android.animation,IntArrayEvaluator,evaluate,class,,,,
android.webkit,WebMessagePort,close,class,,,,
android.webkit,WebMessagePort,postMessage,class,,,,
android.webkit,WebMessagePort,setWebMessageCallback,class,,,,
android.webkit,WebMessagePort,setWebMessageCallback,class,,,,
android.text.method,BaseMovementMethod,canSelectArbitrarily,class,,,,
android.text.method,BaseMovementMethod,initialize,class,,,,
android.text.method,BaseMovementMethod,onGenericMotionEvent,class,,,,
android.text.method,BaseMovementMethod,onKeyDown,class,,,,
android.text.method,BaseMovementMethod,onKeyOther,class,,,,
android.text.method,BaseMovementMethod,onKeyUp,class,,,,
android.text.method,BaseMovementMethod,onTakeFocus,class,,,,
android.text.method,BaseMovementMethod,onTouchEvent,class,,,,
android.text.method,BaseMovementMethod,onTrackballEvent,class,,,,
java.security,SecureRandom,getInstance,class,,,,
java.security,SecureRandom,getInstance,class,,,,
java.security,SecureRandom,getInstance,class,,,,
java.security,SecureRandom,getInstanceStrong,class,,,,
java.security,SecureRandom,getSeed,class,,,,
java.security,SecureRandom,generateSeed,class,,,,
java.security,SecureRandom,getAlgorithm,class,,,,
java.security,SecureRandom,getProvider,class,,,,
java.security,SecureRandom,nextBytes,class,,,,
java.security,SecureRandom,setSeed,class,,,,
java.security,SecureRandom,setSeed,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,add,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,addAll,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,clear,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,contains,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,containsAll,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,equals,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,forEach,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,getMap,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,getMappedValue,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,hashCode,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,isEmpty,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,iterator,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,remove,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,removeAll,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,retainAll,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,size,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,spliterator,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,toArray,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,toArray,class,,,,
java.util.concurrent,ConcurrentHashMap$KeySetView,toString,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,create,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,create,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,forEach,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,forEach,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,getKernelID,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setAdd,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setAdd,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setColorMatrix,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setColorMatrix,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setGreyscale,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setRGBtoYUV,class,,,,
android.renderscript,ScriptIntrinsicColorMatrix,setYUVtoRGB,class,,,,
java.util,LongSummaryStatistics,accept,class,,,,
java.util,LongSummaryStatistics,accept,class,,,,
java.util,LongSummaryStatistics,combine,class,,,,
java.util,LongSummaryStatistics,getAverage,class,,,,
java.util,LongSummaryStatistics,getCount,class,,,,
java.util,LongSummaryStatistics,getMax,class,,,,
java.util,LongSummaryStatistics,getMin,class,,,,
java.util,LongSummaryStatistics,getSum,class,,,,
java.util,LongSummaryStatistics,toString,class,,,,
java.util.function,Predicate,isEqual,interface,,,,
java.util.function,Predicate,and,interface,,,,
java.util.function,Predicate,negate,interface,,,,
java.util.function,Predicate,or,interface,,,,
java.util.function,Predicate,test,interface,,,,
android.webkit,JsResult,cancel,class,,,,
android.webkit,JsResult,confirm,class,,,,
android.widget,SeekBar,getAccessibilityClassName,class,,,,
android.widget,SeekBar,setOnSeekBarChangeListener,class,,,,
android.widget,Toolbar$LayoutParams,,class,,,,
android.text.style,StyleSpan,describeContents,class,,,,
android.text.style,StyleSpan,getSpanTypeId,class,,,,
android.text.style,StyleSpan,getStyle,class,,,,
android.text.style,StyleSpan,updateDrawState,class,,,,
android.text.style,StyleSpan,updateMeasureState,class,,,,
android.text.style,StyleSpan,writeToParcel,class,,,,
java.util,IllegalFormatPrecisionException,getMessage,class,,,,
java.util,IllegalFormatPrecisionException,getPrecision,class,,,,
android.text.style,TypefaceSpan,describeContents,class,,,,
android.text.style,TypefaceSpan,getFamily,class,,,,
android.text.style,TypefaceSpan,getSpanTypeId,class,,,,
android.text.style,TypefaceSpan,getTypeface,class,,,,
android.text.style,TypefaceSpan,updateDrawState,class,,,,
android.text.style,TypefaceSpan,updateMeasureState,class,,,,
android.text.style,TypefaceSpan,writeToParcel,class,,,,
android.renderscript,Matrix2f,get,class,,,,
android.renderscript,Matrix2f,getArray,class,,,,
android.renderscript,Matrix2f,load,class,,,,
android.renderscript,Matrix2f,loadIdentity,class,,,,
android.renderscript,Matrix2f,loadMultiply,class,,,,
android.renderscript,Matrix2f,loadRotate,class,,,,
android.renderscript,Matrix2f,loadScale,class,,,,
android.renderscript,Matrix2f,multiply,class,,,,
android.renderscript,Matrix2f,rotate,class,,,,
android.renderscript,Matrix2f,scale,class,,,,
android.renderscript,Matrix2f,set,class,,,,
android.renderscript,Matrix2f,transpose,class,,,,
android.provider,MediaStore$Audio$Playlists,getContentUri,class,,,,
android.app.slice,SliceItem,describeContents,class,,,,
android.app.slice,SliceItem,getAction,class,,,,
android.app.slice,SliceItem,getBundle,class,,,,
android.app.slice,SliceItem,getFormat,class,,,,
android.app.slice,SliceItem,getHints,class,,,,
android.app.slice,SliceItem,getIcon,class,,,,
android.app.slice,SliceItem,getInt,class,,,,
android.app.slice,SliceItem,getLong,class,,,,
android.app.slice,SliceItem,getRemoteInput,class,,,,
android.app.slice,SliceItem,getSlice,class,,,,
android.app.slice,SliceItem,getSubType,class,,,,
android.app.slice,SliceItem,getText,class,,,,
android.app.slice,SliceItem,hasHint,class,,,,
android.app.slice,SliceItem,writeToParcel,class,,,,
android.telephony,MbmsDownloadSession,create,class,,,,
android.telephony,MbmsDownloadSession,create,class,,,,
android.telephony,MbmsDownloadSession,addProgressListener,class,,,,
android.telephony,MbmsDownloadSession,addStatusListener,class,,,,
android.telephony,MbmsDownloadSession,cancelDownload,class,,,,
android.telephony,MbmsDownloadSession,close,class,,,,
android.telephony,MbmsDownloadSession,download,class,,,,
android.telephony,MbmsDownloadSession,getTempFileRootDirectory,class,,,,
android.telephony,MbmsDownloadSession,listPendingDownloads,class,,,,
android.telephony,MbmsDownloadSession,removeProgressListener,class,,,,
android.telephony,MbmsDownloadSession,removeStatusListener,class,,,,
android.telephony,MbmsDownloadSession,requestDownloadState,class,,,,
android.telephony,MbmsDownloadSession,requestUpdateFileServices,class,,,,
android.telephony,MbmsDownloadSession,resetDownloadKnowledge,class,,,,
android.telephony,MbmsDownloadSession,setTempFileRootDirectory,class,,,,
android.app,RemoteInput,addDataResultToIntent,class,,,,
android.app,RemoteInput,addResultsToIntent,class,,,,
android.app,RemoteInput,getDataResultsFromIntent,class,,,,
android.app,RemoteInput,getResultsFromIntent,class,,,,
android.app,RemoteInput,getResultsSource,class,,,,
android.app,RemoteInput,setResultsSource,class,,,,
android.app,RemoteInput,describeContents,class,,,,
android.app,RemoteInput,getAllowFreeFormInput,class,,,,
android.app,RemoteInput,getAllowedDataTypes,class,,,,
android.app,RemoteInput,getChoices,class,,,,
android.app,RemoteInput,getEditChoicesBeforeSending,class,,,,
android.app,RemoteInput,getExtras,class,,,,
android.app,RemoteInput,getLabel,class,,,,
android.app,RemoteInput,getResultKey,class,,,,
android.app,RemoteInput,isDataOnly,class,,,,
android.app,RemoteInput,writeToParcel,class,,,,
android.hardware.fingerprint,FingerprintManager$AuthenticationResult,getCryptoObject,class,,,,
android.service.autofill,Dataset,describeContents,class,,,,
android.service.autofill,Dataset,toString,class,,,,
android.service.autofill,Dataset,writeToParcel,class,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityCreated,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityDestroyed,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPaused,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostCreated,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostDestroyed,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostPaused,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostResumed,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostSaveInstanceState,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostStarted,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPostStopped,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPreCreated,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPreDestroyed,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPrePaused,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPreResumed,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPreSaveInstanceState,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPreStarted,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityPreStopped,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityResumed,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivitySaveInstanceState,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityStarted,interface,,,,
android.app,Application$ActivityLifecycleCallbacks,onActivityStopped,interface,,,,
org.apache.http.params,HttpParams,copy,interface,,,,
org.apache.http.params,HttpParams,getBooleanParameter,interface,,,,
org.apache.http.params,HttpParams,getDoubleParameter,interface,,,,
org.apache.http.params,HttpParams,getIntParameter,interface,,,,
org.apache.http.params,HttpParams,getLongParameter,interface,,,,
org.apache.http.params,HttpParams,getParameter,interface,,,,
org.apache.http.params,HttpParams,isParameterFalse,interface,,,,
org.apache.http.params,HttpParams,isParameterTrue,interface,,,,
org.apache.http.params,HttpParams,removeParameter,interface,,,,
org.apache.http.params,HttpParams,setBooleanParameter,interface,,,,
org.apache.http.params,HttpParams,setDoubleParameter,interface,,,,
org.apache.http.params,HttpParams,setIntParameter,interface,,,,
org.apache.http.params,HttpParams,setLongParameter,interface,,,,
org.apache.http.params,HttpParams,setParameter,interface,,,,
android.companion,CompanionDeviceManager$Callback,onDeviceFound,class,,,,
android.companion,CompanionDeviceManager$Callback,onFailure,class,,,,
java.util,LinkedHashSet,spliterator,class,,,,
java.util.logging,LoggingPermission,,class,,,,
android.media,MediaCrypto,isCryptoSchemeSupported,class,,,,
android.media,MediaCrypto,release,class,,,,
android.media,MediaCrypto,requiresSecureDecoderComponent,class,,,,
android.media,MediaCrypto,setMediaDrmSession,class,,,,
android.view,GestureDetector$OnGestureListener,onDown,interface,,,,
android.view,GestureDetector$OnGestureListener,onFling,interface,,,,
android.view,GestureDetector$OnGestureListener,onLongPress,interface,,,,
android.view,GestureDetector$OnGestureListener,onScroll,interface,,,,
android.view,GestureDetector$OnGestureListener,onShowPress,interface,,,,
android.view,GestureDetector$OnGestureListener,onSingleTapUp,interface,,,,
android.os,HardwarePropertiesManager,getCpuUsages,class,,,,
android.os,HardwarePropertiesManager,getDeviceTemperatures,class,,,,
android.os,HardwarePropertiesManager,getFanSpeeds,class,,,,
android.service.controls.actions,FloatAction,getActionType,class,,,,
android.service.controls.actions,FloatAction,getNewValue,class,,,,
android.net.wifi.rtt,RangingRequest$Builder,addAccessPoint,class,,,,
android.net.wifi.rtt,RangingRequest$Builder,addAccessPoints,class,,,,
android.net.wifi.rtt,RangingRequest$Builder,addWifiAwarePeer,class,,,,
android.net.wifi.rtt,RangingRequest$Builder,addWifiAwarePeer,class,,,,
android.net.wifi.rtt,RangingRequest$Builder,build,class,,,,
java.security.interfaces,DSAPublicKey,getY,interface,,,,
android.renderscript,Type$CubemapFace,valueOf,enum,,,,
android.renderscript,Type$CubemapFace,values,enum,,,,
java.security,AlgorithmConstraints,permits,interface,,,,
java.security,AlgorithmConstraints,permits,interface,,,,
java.security,AlgorithmConstraints,permits,interface,,,,
android.graphics,BitmapShader,,class,,,,
android.app,Notification$Action$Builder,addExtras,class,,,,
android.app,Notification$Action$Builder,addRemoteInput,class,,,,
android.app,Notification$Action$Builder,build,class,,,,
android.app,Notification$Action$Builder,extend,class,,,,
android.app,Notification$Action$Builder,getExtras,class,,,,
android.app,Notification$Action$Builder,setAllowGeneratedReplies,class,,,,
android.app,Notification$Action$Builder,setContextual,class,,,,
android.app,Notification$Action$Builder,setSemanticAction,class,,,,
android.hardware.fingerprint,FingerprintManager$AuthenticationCallback,onAuthenticationError,class,,,,
android.hardware.fingerprint,FingerprintManager$AuthenticationCallback,onAuthenticationFailed,class,,,,
android.hardware.fingerprint,FingerprintManager$AuthenticationCallback,onAuthenticationHelp,class,,,,
android.hardware.fingerprint,FingerprintManager$AuthenticationCallback,onAuthenticationSucceeded,class,,,,
android.app.usage,UsageEvents,describeContents,class,,,,
android.app.usage,UsageEvents,getNextEvent,class,,,,
android.app.usage,UsageEvents,hasNextEvent,class,,,,
android.app.usage,UsageEvents,writeToParcel,class,,,,
android.media,AudioMetadata$Key,getName,interface,,,,
android.media,AudioMetadata$Key,getValueClass,interface,,,,
android.speech.tts,TextToSpeechService,onBind,class,,,,
android.speech.tts,TextToSpeechService,onCreate,class,,,,
android.speech.tts,TextToSpeechService,onDestroy,class,,,,
android.speech.tts,TextToSpeechService,onGetDefaultVoiceNameFor,class,,,,
android.speech.tts,TextToSpeechService,onGetVoices,class,,,,
android.speech.tts,TextToSpeechService,onIsValidVoiceName,class,,,,
android.speech.tts,TextToSpeechService,onLoadVoice,class,,,,
android.widget,CheckedTextView,drawableHotspotChanged,class,,,,
android.widget,CheckedTextView,getAccessibilityClassName,class,,,,
android.widget,CheckedTextView,getCheckMarkDrawable,class,,,,
android.widget,CheckedTextView,getCheckMarkTintBlendMode,class,,,,
android.widget,CheckedTextView,getCheckMarkTintList,class,,,,
android.widget,CheckedTextView,getCheckMarkTintMode,class,,,,
android.widget,CheckedTextView,isChecked,class,,,,
android.widget,CheckedTextView,jumpDrawablesToCurrentState,class,,,,
android.widget,CheckedTextView,onRestoreInstanceState,class,,,,
android.widget,CheckedTextView,onRtlPropertiesChanged,class,,,,
android.widget,CheckedTextView,onSaveInstanceState,class,,,,
android.widget,CheckedTextView,setCheckMarkDrawable,class,,,,
android.widget,CheckedTextView,setCheckMarkDrawable,class,,,,
android.widget,CheckedTextView,setCheckMarkTintBlendMode,class,,,,
android.widget,CheckedTextView,setCheckMarkTintList,class,,,,
android.widget,CheckedTextView,setCheckMarkTintMode,class,,,,
android.widget,CheckedTextView,setChecked,class,,,,
android.widget,CheckedTextView,setVisibility,class,,,,
android.widget,CheckedTextView,toggle,class,,,,
javax.net,SocketFactory,getDefault,class,,,,
javax.net,SocketFactory,createSocket,class,,,,
javax.net,SocketFactory,createSocket,class,,,,
javax.net,SocketFactory,createSocket,class,,,,
javax.net,SocketFactory,createSocket,class,,,,
javax.net,SocketFactory,createSocket,class,,,,
android.telephony.mbms,DownloadRequest$Builder,fromDownloadRequest,class,,,,
android.telephony.mbms,DownloadRequest$Builder,fromSerializedRequest,class,,,,
android.telephony.mbms,DownloadRequest$Builder,build,class,,,,
android.telephony.mbms,DownloadRequest$Builder,setAppIntent,class,,,,
android.telephony.mbms,DownloadRequest$Builder,setServiceInfo,class,,,,
android.telephony.mbms,DownloadRequest$Builder,setSubscriptionId,class,,,,
android.text.style,IconMarginSpan,chooseHeight,class,,,,
android.text.style,IconMarginSpan,drawLeadingMargin,class,,,,
android.text.style,IconMarginSpan,getLeadingMargin,class,,,,
android.widget,TableRow$LayoutParams,,class,,,,
android.app,FragmentManagerNonConfig,,class,,,,
android.widget,VideoView,addSubtitleSource,class,,,,
android.widget,VideoView,canPause,class,,,,
android.widget,VideoView,canSeekBackward,class,,,,
android.widget,VideoView,canSeekForward,class,,,,
android.widget,VideoView,draw,class,,,,
android.widget,VideoView,getAccessibilityClassName,class,,,,
android.widget,VideoView,getAudioSessionId,class,,,,
android.widget,VideoView,getBufferPercentage,class,,,,
android.widget,VideoView,getCurrentPosition,class,,,,
android.widget,VideoView,getDuration,class,,,,
android.widget,VideoView,isPlaying,class,,,,
android.widget,VideoView,onKeyDown,class,,,,
android.widget,VideoView,onTouchEvent,class,,,,
android.widget,VideoView,onTrackballEvent,class,,,,
android.widget,VideoView,pause,class,,,,
android.widget,VideoView,resolveAdjustedSize,class,,,,
android.widget,VideoView,resume,class,,,,
android.widget,VideoView,seekTo,class,,,,
android.widget,VideoView,setAudioAttributes,class,,,,
android.widget,VideoView,setAudioFocusRequest,class,,,,
android.widget,VideoView,setMediaController,class,,,,
android.widget,VideoView,setOnCompletionListener,class,,,,
android.widget,VideoView,setOnErrorListener,class,,,,
android.widget,VideoView,setOnInfoListener,class,,,,
android.widget,VideoView,setOnPreparedListener,class,,,,
android.widget,VideoView,setVideoPath,class,,,,
android.widget,VideoView,setVideoURI,class,,,,
android.widget,VideoView,setVideoURI,class,,,,
android.widget,VideoView,start,class,,,,
android.widget,VideoView,stopPlayback,class,,,,
android.widget,VideoView,suspend,class,,,,
android.media,MicrophoneInfo$Coordinate3F,equals,class,,,,
javax.xml.validation,SchemaFactoryLoader,newFactory,class,,,,
android.telephony,SmsMessage$SubmitPdu,toString,class,,,,
android.provider,SearchRecentSuggestions,clearHistory,class,,,,
android.provider,SearchRecentSuggestions,saveRecentQuery,class,,,,
android.provider,MediaStore$Downloads,getContentUri,class,,,,
android.provider,MediaStore$Downloads,getContentUri,class,,,,
java.util.stream,Collectors,averagingDouble,class,,,,
java.util.stream,Collectors,averagingInt,class,,,,
java.util.stream,Collectors,averagingLong,class,,,,
java.util.stream,Collectors,collectingAndThen,class,,,,
java.util.stream,Collectors,counting,class,,,,
java.util.stream,Collectors,groupingBy,class,,,,
java.util.stream,Collectors,groupingBy,class,,,,
java.util.stream,Collectors,groupingBy,class,,,,
java.util.stream,Collectors,groupingByConcurrent,class,,,,
java.util.stream,Collectors,groupingByConcurrent,class,,,,
java.util.stream,Collectors,groupingByConcurrent,class,,,,
java.util.stream,Collectors,joining,class,,,,
java.util.stream,Collectors,joining,class,,,,
java.util.stream,Collectors,joining,class,,,,
java.util.stream,Collectors,mapping,class,,,,
java.util.stream,Collectors,maxBy,class,,,,
java.util.stream,Collectors,minBy,class,,,,
java.util.stream,Collectors,partitioningBy,class,,,,
java.util.stream,Collectors,partitioningBy,class,,,,
java.util.stream,Collectors,reducing,class,,,,
java.util.stream,Collectors,reducing,class,,,,
java.util.stream,Collectors,reducing,class,,,,
java.util.stream,Collectors,summarizingDouble,class,,,,
java.util.stream,Collectors,summarizingInt,class,,,,
java.util.stream,Collectors,summarizingLong,class,,,,
java.util.stream,Collectors,summingDouble,class,,,,
java.util.stream,Collectors,summingInt,class,,,,
java.util.stream,Collectors,summingLong,class,,,,
java.util.stream,Collectors,toCollection,class,,,,
java.util.stream,Collectors,toConcurrentMap,class,,,,
java.util.stream,Collectors,toConcurrentMap,class,,,,
java.util.stream,Collectors,toConcurrentMap,class,,,,
java.util.stream,Collectors,toList,class,,,,
java.util.stream,Collectors,toMap,class,,,,
java.util.stream,Collectors,toMap,class,,,,
java.util.stream,Collectors,toMap,class,,,,
java.util.stream,Collectors,toSet,class,,,,
java.nio.channels,SocketChannel,open,class,,,,
java.nio.channels,SocketChannel,open,class,,,,
java.nio.channels,SocketChannel,bind,class,,,,
java.nio.channels,SocketChannel,bind,class,,,,
java.nio.channels,SocketChannel,connect,class,,,,
java.nio.channels,SocketChannel,finishConnect,class,,,,
java.nio.channels,SocketChannel,getLocalAddress,class,,,,
java.nio.channels,SocketChannel,getRemoteAddress,class,,,,
java.nio.channels,SocketChannel,isConnected,class,,,,
java.nio.channels,SocketChannel,isConnectionPending,class,,,,
java.nio.channels,SocketChannel,read,class,,,,
java.nio.channels,SocketChannel,read,class,,,,
java.nio.channels,SocketChannel,read,class,,,,
java.nio.channels,SocketChannel,setOption,class,,,,
java.nio.channels,SocketChannel,setOption,class,,,,
java.nio.channels,SocketChannel,shutdownInput,class,,,,
java.nio.channels,SocketChannel,shutdownOutput,class,,,,
java.nio.channels,SocketChannel,socket,class,,,,
java.nio.channels,SocketChannel,validOps,class,,,,
java.nio.channels,SocketChannel,write,class,,,,
java.nio.channels,SocketChannel,write,class,,,,
java.nio.channels,SocketChannel,write,class,,,,
android.text.method,NumberKeyListener,filter,class,,,,
android.text.method,NumberKeyListener,onKeyDown,class,,,,
android.util,MutableBoolean,,class,,,,
android.content,RestrictionEntry,createBundleArrayEntry,class,,,,
android.content,RestrictionEntry,createBundleEntry,class,,,,
android.content,RestrictionEntry,describeContents,class,,,,
android.content,RestrictionEntry,equals,class,,,,
android.content,RestrictionEntry,getAllSelectedStrings,class,,,,
android.content,RestrictionEntry,getChoiceEntries,class,,,,
android.content,RestrictionEntry,getChoiceValues,class,,,,
android.content,RestrictionEntry,getDescription,class,,,,
android.content,RestrictionEntry,getIntValue,class,,,,
android.content,RestrictionEntry,getKey,class,,,,
android.content,RestrictionEntry,getRestrictions,class,,,,
android.content,RestrictionEntry,getSelectedState,class,,,,
android.content,RestrictionEntry,getSelectedString,class,,,,
android.content,RestrictionEntry,getTitle,class,,,,
android.content,RestrictionEntry,getType,class,,,,
android.content,RestrictionEntry,hashCode,class,,,,
android.content,RestrictionEntry,setAllSelectedStrings,class,,,,
android.content,RestrictionEntry,setChoiceEntries,class,,,,
android.content,RestrictionEntry,setChoiceEntries,class,,,,
android.content,RestrictionEntry,setChoiceValues,class,,,,
android.content,RestrictionEntry,setChoiceValues,class,,,,
